artifact_id,region_id,month,product_id,observation_status,detected_cell_days,valid_cell_days,eligible_land_cell_days,support_fraction,rate_per_1000,comparison_status
art_local_demo_contract_0001,region_chattogram_hills_r1,2020-12,myd14a1_061_aqua,available,22,1184,1346,0.879643,18.5811,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2020-12,vnp14a1_002_suomi_npp,available,8,1368,1471,0.92998,5.848,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-01,myd14a1_061_aqua,available,56,1242,1350,0.92,45.0886,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-01,vnp14a1_002_suomi_npp,available,51,1199,1347,0.890126,42.5354,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-02,myd14a1_061_aqua,available,57,1295,1455,0.890034,44.0154,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-02,vnp14a1_002_suomi_npp,available,48,1372,1460,0.939726,34.9854,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-03,myd14a1_061_aqua,available,70,1156,1344,0.860119,60.5536,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-03,vnp14a1_002_suomi_npp,available,68,1297,1457,0.890185,52.4287,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-04,myd14a1_061_aqua,available,78,1167,1341,0.870246,66.838,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-04,vnp14a1_002_suomi_npp,available,71,1175,1351,0.869726,60.4255,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-05,myd14a1_061_aqua,available,66,1270,1427,0.889979,51.9685,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-05,vnp14a1_002_suomi_npp,available,72,1199,1394,0.860115,60.05,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-06,myd14a1_061_aqua,available,63,1348,1419,0.949965,46.7359,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-06,vnp14a1_002_suomi_npp,available,55,1293,1453,0.889883,42.5367,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-07,myd14a1_061_aqua,available,49,1276,1484,0.859838,38.4013,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-07,vnp14a1_002_suomi_npp,available,55,1377,1481,0.929777,39.9419,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-08,myd14a1_061_aqua,available,34,1304,1373,0.949745,26.0736,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-08,vnp14a1_002_suomi_npp,available,32,1308,1392,0.939655,24.4648,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-09,myd14a1_061_aqua,available,34,1309,1454,0.900275,25.974,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-09,vnp14a1_002_suomi_npp,available,40,1302,1463,0.889952,30.722,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-10,myd14a1_061_aqua,available,27,1437,1513,0.949769,18.7891,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-10,vnp14a1_002_suomi_npp,available,24,1261,1342,0.939642,19.0325,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-11,myd14a1_061_aqua,available,14,1228,1364,0.900293,11.4007,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-11,vnp14a1_002_suomi_npp,available,11,1246,1384,0.900289,8.8283,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-12,myd14a1_061_aqua,available,12,1303,1401,0.93005,9.2095,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2021-12,vnp14a1_002_suomi_npp,available,24,1256,1351,0.929682,19.1083,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-01,myd14a1_061_aqua,available,46,1402,1492,0.939678,32.8103,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-01,vnp14a1_002_suomi_npp,available,50,1389,1510,0.919868,35.9971,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-02,myd14a1_061_aqua,available,50,1179,1325,0.889811,42.4088,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-02,vnp14a1_002_suomi_npp,available,59,1321,1391,0.949676,44.6631,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-03,myd14a1_061_aqua,available,68,1179,1355,0.870111,57.676,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-03,vnp14a1_002_suomi_npp,available,60,1380,1500,0.92,43.4783,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-04,myd14a1_061_aqua,available,80,1288,1415,0.910247,62.1118,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-04,vnp14a1_002_suomi_npp,available,70,1389,1478,0.939783,50.396,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-05,myd14a1_061_aqua,available,59,1303,1401,0.93005,45.2801,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-05,vnp14a1_002_suomi_npp,available,61,1216,1414,0.859972,50.1645,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-06,myd14a1_061_aqua,available,59,1264,1404,0.900285,46.6772,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-06,vnp14a1_002_suomi_npp,available,52,1340,1456,0.92033,38.806,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-07,myd14a1_061_aqua,available,54,1240,1378,0.899855,43.5484,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-07,vnp14a1_002_suomi_npp,available,55,1260,1370,0.919708,43.6508,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-08,myd14a1_061_aqua,available,45,1393,1482,0.939946,32.3044,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-08,vnp14a1_002_suomi_npp,available,36,1333,1403,0.950107,27.0068,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-09,myd14a1_061_aqua,available,26,1376,1496,0.919786,18.8953,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-09,vnp14a1_002_suomi_npp,available,29,1238,1346,0.919762,23.4249,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-10,myd14a1_061_aqua,available,17,1337,1422,0.940225,12.715,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-10,vnp14a1_002_suomi_npp,available,19,1399,1473,0.949762,13.5811,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-11,myd14a1_061_aqua,available,25,1264,1404,0.900285,19.7785,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-11,vnp14a1_002_suomi_npp,available,23,1210,1391,0.869878,19.0083,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-12,myd14a1_061_aqua,available,20,1280,1362,0.939794,15.625,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2022-12,vnp14a1_002_suomi_npp,available,21,1270,1427,0.889979,16.5354,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-01,myd14a1_061_aqua,available,52,1343,1460,0.919863,38.7193,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-01,vnp14a1_002_suomi_npp,available,50,1257,1445,0.869896,39.7772,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-02,myd14a1_061_aqua,available,58,1146,1332,0.86036,50.6108,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-02,vnp14a1_002_suomi_npp,available,65,1260,1340,0.940299,51.5873,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-03,myd14a1_061_aqua,available,61,1294,1438,0.899861,47.1406,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-03,vnp14a1_002_suomi_npp,available,68,1156,1344,0.860119,58.8235,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-04,myd14a1_061_aqua,available,72,1264,1404,0.900285,56.962,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-04,vnp14a1_002_suomi_npp,available,78,1333,1418,0.940056,58.5146,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-05,myd14a1_061_aqua,available,59,1325,1440,0.920139,44.5283,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-05,vnp14a1_002_suomi_npp,available,62,1348,1498,0.899866,45.9941,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-06,myd14a1_061_aqua,available,50,1281,1377,0.930283,39.032,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-06,vnp14a1_002_suomi_npp,available,54,1361,1448,0.939917,39.6767,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-07,myd14a1_061_aqua,available,53,1179,1355,0.870111,44.9534,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-07,vnp14a1_002_suomi_npp,available,56,1237,1359,0.910228,45.2708,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-08,myd14a1_061_aqua,available,48,1205,1385,0.870036,39.834,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-08,vnp14a1_002_suomi_npp,available,34,1428,1503,0.9501,23.8095,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-09,myd14a1_061_aqua,available,35,1281,1377,0.930283,27.3224,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-09,vnp14a1_002_suomi_npp,available,30,1355,1457,0.929993,22.1402,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-10,myd14a1_061_aqua,available,29,1281,1456,0.879808,22.6386,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-10,vnp14a1_002_suomi_npp,available,22,1299,1382,0.939942,16.9361,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-11,myd14a1_061_aqua,available,14,1245,1431,0.870021,11.245,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-11,vnp14a1_002_suomi_npp,available,12,1392,1497,0.92986,8.6207,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-12,myd14a1_061_aqua,available,26,1293,1504,0.859707,20.1083,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2023-12,vnp14a1_002_suomi_npp,available,24,1371,1490,0.920134,17.5055,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-01,myd14a1_061_aqua,available,53,1176,1336,0.88024,45.068,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-01,vnp14a1_002_suomi_npp,available,48,1268,1474,0.860244,37.8549,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-02,myd14a1_061_aqua,available,61,1213,1378,0.880261,50.2885,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-02,vnp14a1_002_suomi_npp,available,58,1277,1373,0.93008,45.419,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-03,myd14a1_061_aqua,available,74,1323,1487,0.889711,55.9335,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-03,vnp14a1_002_suomi_npp,available,68,1156,1344,0.860119,58.8235,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-04,myd14a1_061_aqua,available,81,1327,1474,0.900271,61.0399,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-04,vnp14a1_002_suomi_npp,available,76,1377,1449,0.950311,55.1924,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-05,myd14a1_061_aqua,available,74,1418,1493,0.949766,52.1862,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-05,vnp14a1_002_suomi_npp,available,64,1179,1355,0.870111,54.2833,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-06,myd14a1_061_aqua,available,57,1257,1366,0.920205,45.3461,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-06,vnp14a1_002_suomi_npp,available,52,1225,1392,0.880029,42.449,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-07,myd14a1_061_aqua,available,57,1297,1457,0.890185,43.9476,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-07,vnp14a1_002_suomi_npp,available,52,1193,1356,0.879794,43.5876,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-08,myd14a1_061_aqua,available,45,1342,1413,0.949752,33.532,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-08,vnp14a1_002_suomi_npp,available,42,1276,1343,0.950112,32.9154,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-09,myd14a1_061_aqua,available,36,1288,1481,0.869683,27.9503,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-09,vnp14a1_002_suomi_npp,available,39,1318,1464,0.900273,29.5903,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-10,myd14a1_061_aqua,available,22,1217,1367,0.890271,18.0772,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-10,vnp14a1_002_suomi_npp,available,33,1285,1494,0.860107,25.6809,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-11,myd14a1_061_aqua,available,22,1190,1352,0.880178,18.4874,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-11,vnp14a1_002_suomi_npp,available,16,1294,1406,0.920341,12.3648,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-12,myd14a1_061_aqua,available,16,1337,1422,0.940225,11.9671,calibration_not_released
art_local_demo_contract_0001,region_chattogram_hills_r1,2024-12,vnp14a1_002_suomi_npp,available,20,1161,1335,0.869663,17.2265,calibration_not_released
