artifact_id,region_id,block_id,month,product_id,native_rate_per_1000,support_fraction,comparison_status,investigation_priority
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-01,myd14a1_061_aqua,41.3489,0.874215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-01,myd14a1_061_aqua,42.7489,0.874215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-01,myd14a1_061_aqua,44.1489,0.862215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-01,myd14a1_061_aqua,44.8489,0.856215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-01,myd14a1_061_aqua,39.9489,0.862215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-01,myd14a1_061_aqua,41.3489,0.874215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-01,myd14a1_061_aqua,42.7489,0.874215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-01,myd14a1_061_aqua,43.4489,0.868215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-01,myd14a1_061_aqua,44.8489,0.856215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-01,myd14a1_061_aqua,39.9489,0.862215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-01,myd14a1_061_aqua,41.3489,0.874215,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-02,myd14a1_061_aqua,47.2367,0.927751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-02,myd14a1_061_aqua,48.6367,0.939751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-02,myd14a1_061_aqua,50.0367,0.927751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-02,myd14a1_061_aqua,51.4367,0.915751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-02,myd14a1_061_aqua,45.8367,0.915751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-02,myd14a1_061_aqua,47.2367,0.927751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-02,myd14a1_061_aqua,48.6367,0.939751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-02,myd14a1_061_aqua,50.0367,0.927751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-02,myd14a1_061_aqua,50.7367,0.921751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-02,myd14a1_061_aqua,45.8367,0.915751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-02,myd14a1_061_aqua,47.2367,0.927751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-02,myd14a1_061_aqua,48.6367,0.939751,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-03,myd14a1_061_aqua,56.9222,0.944104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-03,myd14a1_061_aqua,58.3222,0.944104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-03,myd14a1_061_aqua,59.7222,0.932104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-03,myd14a1_061_aqua,54.8222,0.926104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-03,myd14a1_061_aqua,55.5222,0.932104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-03,myd14a1_061_aqua,56.9222,0.944104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-03,myd14a1_061_aqua,58.3222,0.944104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-03,myd14a1_061_aqua,59.7222,0.932104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-03,myd14a1_061_aqua,60.4222,0.926104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-03,myd14a1_061_aqua,55.5222,0.932104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-03,myd14a1_061_aqua,56.9222,0.944104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-03,myd14a1_061_aqua,58.3222,0.944104,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-04,myd14a1_061_aqua,45.3532,0.900268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-04,myd14a1_061_aqua,46.7532,0.888268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-04,myd14a1_061_aqua,48.1532,0.876268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-04,myd14a1_061_aqua,43.2532,0.882268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-04,myd14a1_061_aqua,43.9532,0.888268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-04,myd14a1_061_aqua,45.3532,0.900268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-04,myd14a1_061_aqua,46.7532,0.888268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-04,myd14a1_061_aqua,48.1532,0.876268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-04,myd14a1_061_aqua,42.5532,0.876268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-04,myd14a1_061_aqua,43.9532,0.888268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-04,myd14a1_061_aqua,45.3532,0.900268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-04,myd14a1_061_aqua,46.7532,0.888268,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-05,myd14a1_061_aqua,38.862,0.923761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-05,myd14a1_061_aqua,40.262,0.911761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-05,myd14a1_061_aqua,35.362,0.905761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-05,myd14a1_061_aqua,36.762,0.917761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-05,myd14a1_061_aqua,37.462,0.923761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-05,myd14a1_061_aqua,38.862,0.923761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-05,myd14a1_061_aqua,40.262,0.911761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-05,myd14a1_061_aqua,35.362,0.905761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-05,myd14a1_061_aqua,36.062,0.911761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-05,myd14a1_061_aqua,37.462,0.923761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-05,myd14a1_061_aqua,38.862,0.923761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-05,myd14a1_061_aqua,40.262,0.911761,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-06,myd14a1_061_aqua,43.2376,0.888295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-06,myd14a1_061_aqua,44.6376,0.876295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-06,myd14a1_061_aqua,39.7376,0.882295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-06,myd14a1_061_aqua,41.1376,0.894295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-06,myd14a1_061_aqua,41.8376,0.900295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-06,myd14a1_061_aqua,43.2376,0.888295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-06,myd14a1_061_aqua,44.6376,0.876295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-06,myd14a1_061_aqua,39.7376,0.882295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-06,myd14a1_061_aqua,40.4376,0.888295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-06,myd14a1_061_aqua,41.8376,0.900295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-06,myd14a1_061_aqua,43.2376,0.888295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-06,myd14a1_061_aqua,44.6376,0.876295,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-07,myd14a1_061_aqua,35.0154,0.932112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-07,myd14a1_061_aqua,30.1154,0.926112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-07,myd14a1_061_aqua,31.5154,0.938112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-07,myd14a1_061_aqua,32.9154,0.950112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-07,myd14a1_061_aqua,33.6154,0.944112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-07,myd14a1_061_aqua,35.0154,0.932112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-07,myd14a1_061_aqua,30.1154,0.926112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-07,myd14a1_061_aqua,31.5154,0.938112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-07,myd14a1_061_aqua,32.2154,0.944112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-07,myd14a1_061_aqua,33.6154,0.944112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-07,myd14a1_061_aqua,35.0154,0.932112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-07,myd14a1_061_aqua,30.1154,0.926112,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-08,myd14a1_061_aqua,24.3983,0.895868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-08,myd14a1_061_aqua,19.4983,0.901868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-08,myd14a1_061_aqua,20.8983,0.913868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-08,myd14a1_061_aqua,22.2983,0.913868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-08,myd14a1_061_aqua,22.9983,0.907868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-08,myd14a1_061_aqua,24.3983,0.895868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-08,myd14a1_061_aqua,19.4983,0.901868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-08,myd14a1_061_aqua,20.8983,0.913868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-08,myd14a1_061_aqua,21.5983,0.919868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-08,myd14a1_061_aqua,22.9983,0.907868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-08,myd14a1_061_aqua,24.3983,0.895868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-08,myd14a1_061_aqua,19.4983,0.901868,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-09,myd14a1_061_aqua,16.6257,0.845949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-09,myd14a1_061_aqua,18.0257,0.857949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-09,myd14a1_061_aqua,19.4257,0.869949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-09,myd14a1_061_aqua,20.8257,0.857949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-09,myd14a1_061_aqua,21.5257,0.851949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-09,myd14a1_061_aqua,16.6257,0.845949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-09,myd14a1_061_aqua,18.0257,0.857949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-09,myd14a1_061_aqua,19.4257,0.869949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-09,myd14a1_061_aqua,20.1257,0.863949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-09,myd14a1_061_aqua,21.5257,0.851949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-09,myd14a1_061_aqua,16.6257,0.845949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-09,myd14a1_061_aqua,18.0257,0.857949,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-10,myd14a1_061_aqua,12.0066,0.841838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-10,myd14a1_061_aqua,13.4066,0.853838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-10,myd14a1_061_aqua,14.8066,0.853838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-10,myd14a1_061_aqua,16.2066,0.841838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-10,myd14a1_061_aqua,16.9066,0.835838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-10,myd14a1_061_aqua,12.0066,0.841838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-10,myd14a1_061_aqua,13.4066,0.853838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-10,myd14a1_061_aqua,14.8066,0.853838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-10,myd14a1_061_aqua,15.5066,0.847838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-10,myd14a1_061_aqua,16.9066,0.835838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-10,myd14a1_061_aqua,12.0066,0.841838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-10,myd14a1_061_aqua,13.4066,0.853838,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-11,myd14a1_061_aqua,12.9678,0.91786,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-11,myd14a1_061_aqua,14.3678,0.92986,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-11,myd14a1_061_aqua,15.7678,0.91786,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-11,myd14a1_061_aqua,17.1678,0.90586,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-11,myd14a1_061_aqua,11.5678,0.90586,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-11,myd14a1_061_aqua,12.9678,0.91786,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-11,myd14a1_061_aqua,14.3678,0.92986,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-11,myd14a1_061_aqua,15.7678,0.91786,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-11,myd14a1_061_aqua,16.4678,0.91186,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-11,myd14a1_061_aqua,11.5678,0.90586,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-11,myd14a1_061_aqua,12.9678,0.91786,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-11,myd14a1_061_aqua,14.3678,0.92986,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2016-12,myd14a1_061_aqua,5.6336,0.933815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2016-12,myd14a1_061_aqua,7.0336,0.933815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2016-12,myd14a1_061_aqua,8.4336,0.921815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2016-12,myd14a1_061_aqua,3.5336,0.915815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2016-12,myd14a1_061_aqua,4.2336,0.921815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2016-12,myd14a1_061_aqua,5.6336,0.933815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2016-12,myd14a1_061_aqua,7.0336,0.933815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2016-12,myd14a1_061_aqua,8.4336,0.921815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2016-12,myd14a1_061_aqua,9.1336,0.915815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2016-12,myd14a1_061_aqua,4.2336,0.921815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2016-12,myd14a1_061_aqua,5.6336,0.933815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2016-12,myd14a1_061_aqua,7.0336,0.933815,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2017-01,myd14a1_061_aqua,40.554,0.912198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2017-01,myd14a1_061_aqua,41.954,0.924198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2017-01,myd14a1_061_aqua,43.354,0.924198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_04,2017-01,myd14a1_061_aqua,44.754,0.912198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_01,2017-01,myd14a1_061_aqua,45.454,0.906198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_02,2017-01,myd14a1_061_aqua,40.554,0.912198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_03,2017-01,myd14a1_061_aqua,41.954,0.924198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b02_04,2017-01,myd14a1_061_aqua,43.354,0.924198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_01,2017-01,myd14a1_061_aqua,44.054,0.918198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_02,2017-01,myd14a1_061_aqua,45.454,0.906198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_03,2017-01,myd14a1_061_aqua,40.554,0.912198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b03_04,2017-01,myd14a1_061_aqua,41.954,0.924198,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_01,2017-02,myd14a1_061_aqua,50.6095,0.928,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_02,2017-02,myd14a1_061_aqua,52.0095,0.94,calibration_not_released,unavailable
art_science_demo_contract_0001,region_ne_india_myanmar_r1,region_ne_india_myanmar_r1_b01_03,2017-02,myd14a1_061_aqua,53.4095,0.928,calibration_not_released,unavailable
