artifact_id,region_id,month,product_id,observation_status,detected_cell_days,valid_cell_days,eligible_land_cell_days,support_fraction,rate_per_1000,comparison_status
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2020-08,vnp14a1_002_suomi_npp,available,32,1231,1368,0.899854,25.9951,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2020-09,myd14a1_061_aqua,available,19,1204,1353,0.889874,15.7807,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2020-09,vnp14a1_002_suomi_npp,available,26,1256,1460,0.860274,20.7006,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2020-10,myd14a1_061_aqua,available,20,1228,1396,0.879656,16.2866,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2020-10,vnp14a1_002_suomi_npp,available,10,1259,1464,0.859973,7.9428,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2020-11,myd14a1_061_aqua,available,18,1190,1352,0.880178,15.1261,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2020-11,vnp14a1_002_suomi_npp,available,15,1204,1400,0.86,12.4585,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2020-12,myd14a1_061_aqua,available,15,1280,1362,0.939794,11.7188,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2020-12,vnp14a1_002_suomi_npp,available,12,1267,1408,0.899858,9.4712,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-01,myd14a1_061_aqua,available,60,1147,1334,0.85982,52.3104,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-01,vnp14a1_002_suomi_npp,available,63,1327,1412,0.939802,47.4755,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-02,myd14a1_061_aqua,available,68,1236,1301,0.950038,55.0162,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-02,vnp14a1_002_suomi_npp,available,59,1264,1331,0.949662,46.6772,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-03,myd14a1_061_aqua,available,51386,31943062,37143095,0.86,1.6087,available
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-03,vnp14a1_002_suomi_npp,available,36986,32883538,37367657,0.88,1.1248,available
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-04,myd14a1_061_aqua,available,60,1186,1333,0.889722,50.5902,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-04,vnp14a1_002_suomi_npp,available,69,1360,1495,0.909699,50.7353,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-05,myd14a1_061_aqua,available,58,1390,1463,0.950103,41.7266,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-05,vnp14a1_002_suomi_npp,available,57,1261,1342,0.939642,45.2022,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-06,myd14a1_061_aqua,available,46,1386,1459,0.949966,33.189,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-06,vnp14a1_002_suomi_npp,available,43,1281,1377,0.930283,33.5675,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-07,myd14a1_061_aqua,available,35,1300,1429,0.909727,26.9231,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-07,vnp14a1_002_suomi_npp,available,33,1409,1483,0.950101,23.4209,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-08,myd14a1_061_aqua,available,35,1290,1372,0.940233,27.1318,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-08,vnp14a1_002_suomi_npp,available,29,1222,1358,0.899853,23.7316,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-09,myd14a1_061_aqua,available,31,1238,1440,0.859722,25.0404,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-09,vnp14a1_002_suomi_npp,available,32,1315,1445,0.910035,24.3346,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-10,myd14a1_061_aqua,available,14,1252,1407,0.889837,11.1821,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-10,vnp14a1_002_suomi_npp,available,9,1188,1365,0.87033,7.5758,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-11,myd14a1_061_aqua,available,23,1324,1455,0.909966,17.3716,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-11,vnp14a1_002_suomi_npp,available,19,1192,1324,0.900302,15.9396,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-12,myd14a1_061_aqua,available,16,1293,1504,0.859707,12.3743,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2021-12,vnp14a1_002_suomi_npp,available,8,1355,1442,0.939667,5.9041,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-01,myd14a1_061_aqua,available,50,1295,1363,0.95011,38.61,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-01,vnp14a1_002_suomi_npp,available,54,1318,1402,0.940086,40.9712,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-02,myd14a1_061_aqua,available,61,1277,1435,0.889895,47.7682,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-02,vnp14a1_002_suomi_npp,available,68,1125,1293,0.87007,60.4444,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-03,myd14a1_061_aqua,available,38741,33107211,38496757,0.86,1.1702,available
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-03,vnp14a1_002_suomi_npp,available,27478,34637653,39360969,0.88,0.7933,available
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-04,myd14a1_061_aqua,available,68,1320,1483,0.890088,51.5152,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-04,vnp14a1_002_suomi_npp,available,68,1234,1402,0.880171,55.1053,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-05,myd14a1_061_aqua,available,56,1412,1502,0.94008,39.6601,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-05,vnp14a1_002_suomi_npp,available,63,1279,1437,0.890049,49.2572,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-06,myd14a1_061_aqua,available,46,1275,1386,0.919913,36.0784,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-06,vnp14a1_002_suomi_npp,available,52,1258,1413,0.890304,41.3355,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-07,myd14a1_061_aqua,available,41,1237,1359,0.910228,33.1447,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-07,vnp14a1_002_suomi_npp,available,49,1264,1436,0.880223,38.7658,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-08,myd14a1_061_aqua,available,28,1240,1378,0.899855,22.5806,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-08,vnp14a1_002_suomi_npp,available,37,1346,1479,0.910074,27.4889,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-09,myd14a1_061_aqua,available,27,1264,1404,0.900285,21.3608,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-09,vnp14a1_002_suomi_npp,available,28,1300,1444,0.900277,21.5385,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-10,myd14a1_061_aqua,available,21,1312,1458,0.899863,16.0061,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-10,vnp14a1_002_suomi_npp,available,12,1271,1352,0.940089,9.4414,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-11,myd14a1_061_aqua,available,10,1361,1448,0.939917,7.3475,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-11,vnp14a1_002_suomi_npp,available,17,1195,1390,0.859712,14.2259,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-12,myd14a1_061_aqua,available,25,1242,1350,0.92,20.1288,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2022-12,vnp14a1_002_suomi_npp,available,25,1295,1363,0.95011,19.305,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-01,myd14a1_061_aqua,available,51,1226,1377,0.890341,41.5987,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-01,vnp14a1_002_suomi_npp,available,56,1202,1366,0.879941,46.589,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-02,myd14a1_061_aqua,available,63,1262,1387,0.909877,49.9208,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-02,vnp14a1_002_suomi_npp,available,58,1197,1345,0.889963,48.4545,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-03,myd14a1_061_aqua,available,25282,28428332,33056200,0.86,0.8893,available
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-03,vnp14a1_002_suomi_npp,available,19526,30194455,34311881,0.88,0.6467,available
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-04,myd14a1_061_aqua,available,69,1340,1456,0.92033,51.4925,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-04,vnp14a1_002_suomi_npp,available,66,1254,1441,0.870229,52.6316,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-05,myd14a1_061_aqua,available,64,1246,1416,0.879944,51.3644,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-05,vnp14a1_002_suomi_npp,available,51,1297,1410,0.919858,39.3215,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-06,myd14a1_061_aqua,available,52,1206,1325,0.910189,43.1177,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-06,vnp14a1_002_suomi_npp,available,51,1161,1350,0.86,43.9276,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-07,myd14a1_061_aqua,available,45,1147,1334,0.85982,39.2328,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-07,vnp14a1_002_suomi_npp,available,35,1208,1357,0.890199,28.9735,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-08,myd14a1_061_aqua,available,26,1292,1485,0.870034,20.1238,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-08,vnp14a1_002_suomi_npp,available,33,1211,1376,0.880087,27.2502,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-09,myd14a1_061_aqua,available,18,1294,1406,0.920341,13.9104,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-09,vnp14a1_002_suomi_npp,available,21,1299,1397,0.92985,16.1663,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-10,myd14a1_061_aqua,available,21,1281,1456,0.879808,16.3934,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-10,vnp14a1_002_suomi_npp,available,17,1365,1452,0.940083,12.4542,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-11,myd14a1_061_aqua,available,12,1290,1387,0.930065,9.3023,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-11,vnp14a1_002_suomi_npp,available,24,1266,1376,0.920058,18.9573,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-12,myd14a1_061_aqua,available,18,1293,1504,0.859707,13.9211,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2023-12,vnp14a1_002_suomi_npp,available,11,1218,1339,0.909634,9.0312,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-01,myd14a1_061_aqua,available,59,1323,1393,0.949749,44.5956,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-01,vnp14a1_002_suomi_npp,available,63,1321,1468,0.899864,47.6911,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-02,myd14a1_061_aqua,available,62,1245,1324,0.940332,49.7992,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-02,vnp14a1_002_suomi_npp,available,75,1250,1437,0.869868,60.0,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-03,myd14a1_061_aqua,available,24565,30123482,35027305,0.86,0.8155,available
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-03,vnp14a1_002_suomi_npp,available,18347,32236713,36632628,0.88,0.5691,available
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-04,myd14a1_061_aqua,available,71,1346,1447,0.9302,52.7489,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-04,vnp14a1_002_suomi_npp,available,60,1306,1435,0.910105,45.9418,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-05,myd14a1_061_aqua,available,65,1214,1395,0.870251,53.542,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-05,vnp14a1_002_suomi_npp,available,60,1285,1494,0.860107,46.6926,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-06,myd14a1_061_aqua,available,46,1324,1455,0.909966,34.7432,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-06,vnp14a1_002_suomi_npp,available,44,1210,1344,0.900298,36.3636,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-07,myd14a1_061_aqua,available,47,1193,1356,0.879794,39.3965,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-07,vnp14a1_002_suomi_npp,available,37,1291,1419,0.909796,28.66,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-08,myd14a1_061_aqua,available,38,1303,1401,0.93005,29.1635,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-08,vnp14a1_002_suomi_npp,available,41,1418,1493,0.949766,28.914,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-09,myd14a1_061_aqua,available,27,1324,1455,0.909966,20.3927,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-09,vnp14a1_002_suomi_npp,available,25,1284,1443,0.889813,19.4704,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-10,myd14a1_061_aqua,available,25,1267,1408,0.899858,19.7316,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-10,vnp14a1_002_suomi_npp,available,20,1290,1372,0.940233,15.5039,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-11,myd14a1_061_aqua,available,11,1315,1445,0.910035,8.365,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-11,vnp14a1_002_suomi_npp,available,27,1293,1453,0.889883,20.8817,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-12,myd14a1_061_aqua,available,25,1290,1372,0.940233,19.3798,insufficient_overlap
art_science_demo_contract_0001,region_ne_india_myanmar_r1,2024-12,vnp14a1_002_suomi_npp,available,16,1281,1456,0.879808,12.4902,insufficient_overlap
